key_id,mid,uname,sex,birthday,fans,friend,attention,sign,cur_level,pid,p_name,nid,n_name,n_level,n_condition,official_role,official_title,official_desc,official_type,official_veri_type,official_veri_desc,vip_type,vip_status,archive_count,article_count,follower,like_num
729,1533654713,AKA红猪,保密,,17611,41,41,线下录屏课后面会长期上传，新版本出来就会删除旧版本，方便小朋友们补课，另外，我真的缺少动力更新常识，怎么办,5,0,,0,,,,0,,,-1,-1,,1,0,22,0,17611,17932
730,79029700,橘子酱了个酱,保密,,21033,21,21,,6,0,,0,,,,0,,,-1,-1,,0,0,4,0,21033,56609
731,386507302,暴躁公考,保密,,48224,87,87,没有教不好的学生，只有不努力的老师！,5,0,,0,,,,0,,,-1,-1,,1,0,47,0,48224,37069
732,697166795,徐云流浪中国,男,,2347445,9,9,,6,0,,0,,,,1,bilibili 知名出行UP主,,0,0,bilibili 知名出行UP主,2,1,356,0,2347445,27905836
733,385147,德彪的奇妙冒险,保密,,242213,462,462,带哥们点点关注吧,6,0,,1,黄金殿堂,稀有勋章,单个自制视频总播放数>=100万,1,bilibili 知名影视UP主,,0,0,bilibili 知名影视UP主,2,1,87,0,242213,1272001
734,1654298561,召唤与合成2,保密,,322884,13,13,公测已开启，B服专属QQ群：833242147,5,0,,0,,,,3,召唤与合成2 手游官方账号,,1,1,召唤与合成2 手游官方账号,2,1,29,0,322884,226809
735,1906343243,花丝镶嵌大师奇人匠心,保密,,35453,3,3,卫星：jxfp06接花丝镶嵌教学汇聚全国花丝镶嵌大师花奇人匠心旗下签约花丝镶嵌大师,5,0,,0,,,,0,,,-1,-1,,0,0,389,0,35453,639648
736,68374156,章子君,保密,,3211,437,437,"人生到处知何似，应似飞鸿踏雪泥：
泥上偶然留指爪，鸿飞那复计东西。——北宋·苏轼",6,0,,60,有爱萌新,普通勋章,当前持有粉丝勋章最高等级>=5级,0,,,-1,-1,,1,0,6,0,3211,284
737,316504094,倚天阁,男,,9057,55,55,飞雪连天射白鹿笑书神侠倚碧鸳,5,0,,0,,,,0,,,-1,-1,,1,0,0,0,9057,219
738,10715694,QuaestorFelix,保密,,908208,83,83,,6,0,,1,黄金殿堂,稀有勋章,单个自制视频总播放数>=100万,0,,,-1,-1,,1,0,25,0,908208,1542571
739,1834587,瑜伽档案馆,保密,,14747,1,1,,3,0,,6,高级搬运工,高级勋章,转载视频投稿通过总数>=100,0,,,-1,-1,,0,0,400,0,14747,13240
740,1694239830,小霞教育税务师考证,保密,,9075,38,38,没有及时回复思欣和评论就是在埋头搬砖中，平时工作较忙，要资料的小伙伴可以直接+V：zaixue881,5,0,,0,,,,3,盱眙小霞教育科技有限公司税务师官方账号,,1,1,盱眙小霞教育科技有限公司税务师官方账号,0,0,223,0,9075,13046
741,1372423254,香草喵ha,保密,,19972,41,41,永远奔走在热爱里|点关注、分享资料、普度众生,6,0,,0,,,,0,,,-1,-1,,0,0,289,0,19972,26845
742,496665829,老三的梦想,保密,,124877,214,214,从事建筑30多年，心中依然有梦想，一直在前行的路上！,6,0,,4,青铜殿堂,普通勋章,单个自制视频总播放数>=1万,0,,,-1,-1,,2,1,383,0,124877,560507
743,400109234,立言鸽鸽,保密,,3983,79,79,"双胞胎闺女的鸽子区UP   边检小花团队负责人  
曾为《夏洛特烦恼》《我不是药神》《红海行动》等电影买过票",5,0,,61,有爱楷模,普通勋章,当前持有粉丝勋章最高等级>=10级,0,,,-1,-1,,2,1,35,0,3983,17565
744,488055582,新华网,保密,,850590,51,51,我是有活、有料、有新闻的“华仔”。,6,0,,0,,,,5,新华网官方账号,,1,1,新华网官方账号,2,1,3269,0,850590,18252442
745,406571957,IGAMinecraft哥白尼,男,,51,300,300,中庸，刚强，正礼，求是。大家好，这里是哥白尼,5,0,,0,,,,0,,,-1,-1,,1,1,0,0,51,3151
746,438078055,师傅远程修电脑,保密,,1332,12,12,解决电脑、局域网网络、共享各种问题，更多无水印MV，有需要朋友，请加微信H381955772，添加验证时请附加“MV收藏,4,0,,0,,,,0,,,-1,-1,,0,0,67,0,1332,3781
747,1876272202,Tom史努比,保密,,9180,16,16,【怀旧区】up主，期待你的关注(づ￣ 3￣)づ,5,0,,3,白银殿堂,高级勋章,单个自制视频总播放数>=10万,0,,,-1,-1,,1,0,42,0,9180,21560
748,301383382,一颗石榴啊,保密,,12987,46,46,小福,5,0,,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,0,,,-1,-1,,1,0,31,0,12987,8488
749,343055119,音律屋,保密,,409281,103,103,编曲/混音课程可报名，需要请私信~,6,0,,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,1,bilibili 知名UP主,,0,0,bilibili 知名UP主,1,0,175,0,409281,400783
750,1288297275,小羊要努力惊艳所有人,女,,7359,11,11,咩~蹭课小助手vx：bkpp0702【备注：B站】一起学钢琴吧！,3,0,,0,,,,0,,,-1,-1,,0,0,11,0,7359,7490
751,355546736,卢鑫玉浩-鲈鱼小剧场,男,,95830,1,1,嗨你好！卢鑫玉浩～,6,0,,0,,,,2,喜剧演员卢鑫玉浩官方账号,,0,0,喜剧演员卢鑫玉浩官方账号,1,0,64,0,95830,193583
752,470512814,武当戴乾宇,男,,9687,364,364,"侠客道文化主理人:
小说连载、武学教程、影视创作
相关咨询请私信留言",5,0,,0,,,,0,,,-1,-1,,2,1,97,0,9687,14232
753,8343376,占星术杀人事件,男,,59308,99,99,,6,0,,0,,,,0,,,-1,-1,,1,0,1,0,59308,48117
754,179816950,最后的蒙古上单,男,,18630,0,0,明天我还在，后天也是,5,0,,4,青铜殿堂,普通勋章,单个自制视频总播放数>=1万,0,,,-1,-1,,1,0,0,0,18630,4359
755,1838326986,帅农鸟哥,男,,3097558,19,19,"兼职拍视频，资深卖茶叶。三代茶农，童叟无欺。
商务合作V：SNNG_1981",6,0,,0,,,,1,bilibili 2022百大UP主、知名手工UP主,,0,0,bilibili 2022百大UP主、知名手工UP主,1,0,99,0,3097558,19896355
756,12590,epcdiy,男,,481023,448,448,央企程序员，商务合作VX：Im_double_cloud，加我请注明产品或者目的，不要只说商务合作，另外谢绝拼多多，联想，技嘉，卖课合作！,6,1758,至尊戒,1,黄金殿堂,稀有勋章,单个自制视频总播放数>=100万,1,bilibili 知名科技UP主,,0,0,bilibili 知名科技UP主,2,1,267,0,481023,3593982
757,65325231,闪星乐队TwinkleStar,女,,24933,49,49,wb: @TwinkleStar闪星乐队（工作请洽vx: 13063625756）,6,0,,0,,,,0,,,-1,-1,,2,1,101,0,24933,99235
758,404620188,舞者HR浩然,男,,134769,18,18,"电影《热烈》演员/替身
这就是街舞 第三季 王一博队一百强选手",6,0,,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,2,舞者HR浩然官方账号,,0,0,舞者HR浩然官方账号,1,0,924,0,134769,4628204
759,633769242,攸瑾太极堂,保密,,12985,9,9,"全国太极拳冠军
孙氏太极拳第五代传人
专业教授健身气功、养生太极
此帐号为曹瑾老师在B站唯一授权帐号，视频内容未经允许，请勿搬运",5,0,,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,0,,,-1,-1,,0,0,7,0,12985,27327
760,3493081112381925,蓝绎之梦,保密,,4200,206,206,,4,0,,4,青铜殿堂,普通勋章,单个自制视频总播放数>=1万,0,,,-1,-1,,0,0,97,0,4200,17262
761,24478532,考工志,保密,,68940,795,795,科学与技术彻底改变了我们的生活，但记忆、传统和神话限定了我们的反应。——阿瑟·施莱辛格,6,1758,至尊戒,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,0,,,-1,-1,,2,1,86,0,68940,298831
762,1359595399,封弊者Striker,保密,,20446,42,42,"立志成为动漫区百大up主
直播交流群：490605892，灌篮高手交流群226922859，数码宝贝交流群：626287183",6,0,,4,青铜殿堂,普通勋章,单个自制视频总播放数>=1万,0,,,-1,-1,,1,0,117,0,20446,85839
763,2766041,好看又能打的沧恒,男,,7319,120,120,"交流群q:659048061
凤磐国术馆传承
杨氏太极拳第七代
马派八卦掌第八代
车氏形意拳第八代",6,0,,4,青铜殿堂,普通勋章,单个自制视频总播放数>=1万,0,,,-1,-1,,1,0,154,0,7319,15538
764,3493075355699502,兰兰摄影教程,女,,2954,83,83,,3,0,,0,,,,0,,,-1,-1,,0,0,9,0,2954,4045
765,3461565701425386,希尔达的英语角,女,,12540,44,44,和英语斗智斗勇的老干部一枚，只分享最有用的英语知识～wb同名。,5,0,,10,见习偶像,普通勋章,所有自制视频总播放数>=10万,0,,,-1,-1,,0,0,128,0,12540,21900
766,438305645,在路上行走的少年,保密,,14931,337,337,师虽未见我，我却承师恩！,6,0,,0,,,,0,,,-1,-1,,0,0,366,0,14931,1042659
767,485539382,安仔要读书,保密,,4647,1410,1410,能不能给我1分钟的时间,5,0,,3,白银殿堂,高级勋章,单个自制视频总播放数>=10万,0,,,-1,-1,,2,1,23,0,4647,16056
768,292539548,经济研究室-祈祷,男,,369792,393,393,充电专栏为你解析《韩非子》与《鬼谷子》，王安石与张居正也会陆续更新，敬请期待！,6,0,,1,黄金殿堂,稀有勋章,单个自制视频总播放数>=100万,7,知识领域优质UP主,,0,0,知识领域优质UP主,2,1,183,0,369792,816426
769,470825833,Crystal张天爱,保密,,61094,1,1,演员张天爱。,6,0,,0,,,,2,演员张天爱,,0,0,演员张天爱,0,0,20,0,61094,265445
770,3493081829608304,Dino手机摄影,女,,30844,1,1,日常分享手机摄影小技巧 爱拍照/爱生活/爱分享,0,0,,0,,,,0,,,-1,-1,,0,0,44,0,30844,63501
771,1947293994,TED精读,女,,274734,29,29,PDF免费分享，到公众号【蓝阿让】后台回复关键词就可以了（关键词在每期简介、评论区）每周一&周四更新，记得来学习哦,5,0,,9,出道偶像,高级勋章,所有自制视频总播放数>=50万,0,,,-1,-1,,0,0,25,0,274734,115417
772,1692718035,罗翔老师小课堂,保密,,7542,32,32,一辈子那么短，我只希望家人健康快乐。,5,0,,4,青铜殿堂,普通勋章,单个自制视频总播放数>=1万,0,,,-1,-1,,0,0,13,0,7542,273207
773,398851,樱火Raysa,女,,2147,59,59,磕颜喜拉娘，禁二传二改,6,0,,0,,,,0,,,-1,-1,,1,0,148,0,2147,64172
774,512424283,新裤子乐队_,保密,,255349,2,2,,6,0,,0,,,,2,新裤子乐队,,0,0,新裤子乐队,0,0,19,0,255349,132634
775,492753564,国仁乡建,男,,172087,17,17,聚合社企力量，培育永续乡村,6,0,,0,,,,3,国仁城乡（北京）科技发展中心,,1,1,国仁城乡（北京）科技发展中心,0,0,204,0,172087,636841
776,475855046,李洋c,保密,,763,14,14,"留下来的才是最好的，全能唱见主播。
直播时间：下午13:00到不知道几点。 
",2,0,,61,有爱楷模,普通勋章,当前持有粉丝勋章最高等级>=10级,0,,,-1,-1,,1,0,1,0,763,48
777,1350658227,法术社,保密,,47888,4,4,"小排球系列谷子在tb（浮星社）店铺
",5,0,,0,,,,0,,,-1,-1,,0,0,84,0,47888,633866
778,34946844,童漠男,男,,41607,51,51,一个说脱口秀的。微博: 童漠男,5,0,,0,,,,0,,,-1,-1,,2,1,5,0,41607,34550
779,1859020467,武当山理阳内家武术馆,男,,7971,1,1,"道家养生-内家武功-丹道修炼
弟子传承班：7—25岁
丹道养生班：20—75岁
武术夏令营：6—18岁",3,0,,0,,,,0,,,-1,-1,,0,0,177,0,7971,18273
780,1372500423,古典-古筝音乐,女,,8870,3,3,音乐无处不在，与你同行，希望能为你的生活带来不一样的色彩,4,0,,0,,,,0,,,-1,-1,,0,0,418,0,8870,19814
781,1905816015,加州博士喵小能,女,,25865,244,244,PSU生物博士#创办留学品牌【棕榈大道】#Dota魔兽13年全服首杀#二次元技能树持续长歪+vx：palmdrive12,5,0,,0,,,,0,,,-1,-1,,0,0,93,0,25865,31272
782,297949990,红警假牙西,男,,31600,35,35,红警2013年全能王冠军，2017年冰天王冠军，2016年冰天2v2冠军（搭档红警08），现役娱乐主播一枚。红警教学假教授。,6,0,,0,,,,0,,,-1,-1,,0,0,1911,0,31600,440431
783,1190493829,吴启讷,保密,,33404,5,5,台湾大学历史系副教授,5,0,,0,,,,2,台湾大学历史系副教授,,0,0,台湾大学历史系副教授,0,0,14,0,33404,68817
784,473165885,伯克利音乐学院,保密,,497800,10,10,伯克利音乐学院 官方B站账号,5,0,,0,,,,6,伯克利音乐学院官方账号,,1,1,伯克利音乐学院官方账号,0,0,180,0,497800,41045
785,7762500,三分钟音乐社,保密,,268747,67,67,零基础·乐理·音乐频道，邮箱133931018@qq.com,6,0,,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,0,,,-1,-1,,2,1,346,0,268747,335534
786,583284249,没有个性所以没签名,保密,,14909,10,10,脱口秀大会忠实粉丝 喜欢哪位脱口秀演员可以私信up up给您安排上,6,0,,0,,,,0,,,-1,-1,,0,0,139,0,14909,142199
787,23191782,未明子,保密,,617065,74,74,始终维护劳动群众和更广大人民群众的兜底性利益,6,0,,0,,,,1,bilibili 知名UP主,,0,0,bilibili 知名UP主,2,1,1305,0,617065,3963445
788,414108835,STEAM李擎洲,保密,,12612,15,15,"欢迎关注我的steam，及时获得最新壁纸；
欢迎新来的小伙伴！动态里可免费获取之前发布的壁纸",5,0,,10,见习偶像,普通勋章,所有自制视频总播放数>=10万,0,,,-1,-1,,1,0,0,0,12612,19943
789,9918732,孟川川川,男,,62239,28,28,只是个写故事的,6,0,,0,,,,0,,,-1,-1,,2,1,5,0,62239,137361
790,97099717,MrMiss刘恋杜凯,保密,,426155,58,58,演艺经纪：15010284335；商务合作联系微信：XDX-BeSTAR；粉丝群联系微信：MrMiss2009,6,0,,1,黄金殿堂,稀有勋章,单个自制视频总播放数>=100万,2,爵士音乐人Mr. Miss,第28届金曲奖最佳演唱组合，代表作《明天的烦恼交给明天》《你怎么不上天呢》《秋别》,0,0,爵士音乐人Mr. Miss,2,1,141,0,426155,2118610
791,337279814,喜欢数码的陈同学,男,,323031,359,359,"努力做有温度的视频 临渊羡鱼不如退而织网
商务合作请加QQ445591408  vx：hyqiuqiu19
备注合作内容",6,4514,萌宠小狗,1,黄金殿堂,稀有勋章,单个自制视频总播放数>=100万,1,bilibili 知名UP主,,0,0,bilibili 知名UP主,2,1,202,0,323031,5444488
792,3537115310721781,思诺snow,女,,42211,8,8,一首歌征服不了你，那就两首。,5,0,,0,,,,2,枝江娱乐旗下艺人,,0,0,枝江娱乐旗下艺人,2,1,13,0,42211,127921
793,3461581123881467,向晚不丸龙兜,男,,24341,13,13,一个始终坚持成龙哥的玩家，龙兜不倒 陪你到老！,4,0,,0,,,,0,,,-1,-1,,1,0,15,0,24341,103365
794,1986130794,-のんです-Official,保密,,10713,5,5,"のんです [Nondesu] 日本高中生创作者! / 唱歌 & 插图 / 个人账号 /Vocaloid,日本动漫,& k-pop etc",5,0,,3,白银殿堂,高级勋章,单个自制视频总播放数>=10万,0,,,-1,-1,,0,0,27,0,10713,69493
795,3461579184015582,闪耀优俊少女,保密,,1479691,0,0,8月30日 11:00 全平台公测正式开启！ ,6,0,,0,,,,3,《闪耀！优俊少女》官方账号,,1,1,《闪耀！优俊少女》官方账号,2,1,52,0,1479691,1791249
796,34688208,郭景桓,男,,6249,1260,1260,喜欢配音，绘画，作视频↖(^ω^)↗,6,455,请吃红小豆,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,0,,,-1,-1,,2,1,57,0,6249,81038
797,323976091,梗科普-大尾巴,保密,,1295,286,286,乐意解答每一个梗，也愿意共同探讨每一个八卦。,5,0,,0,,,,0,,,-1,-1,,1,0,28,0,1295,51795
798,20530305,庄不纯,保密,,1277210,440,440,《东北之夏》作者，什么都做的UP主,6,4059,进击的冰糖,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,1,bilibili 知名UP主、直播高能主播,,0,0,bilibili 知名UP主、直播高能主播,2,1,235,0,1277210,9525529
799,265004917,王小CのACG日常,男,,202373,183,183,"商务V：xianyvCdevx（平台入驻勿扰） 点个关注不迷路
",6,0,,9,出道偶像,高级勋章,所有自制视频总播放数>=50万,0,,,-1,-1,,1,0,246,0,202373,3599903
800,3494369030048374,MoriartySSSS,男,,142177,23,23,信瓦爱瓦等瓦,6,0,,0,,,,0,,,-1,-1,,2,1,12,0,142177,173793
801,26607148,青铜树海,保密,,701518,327,327,  娱乐高产整活屠夫up商务微A1471246491陪玩店白班微 zf17855864250 晚班微2417395683,6,0,,39,直播车神,稀有勋章,直播主播等级>=30级,1,bilibili 知名游戏UP主、直播高能主播,,0,0,bilibili 知名游戏UP主、直播高能主播,2,1,1264,0,701518,12688849
802,458154144,铃鹿诗子Official,保密,,94260,48,48,这里是超喜欢BL和可爱的男孩子，有一点危险的唱歌大姐姐。动漫歌曲和酒也都很喜欢！26岁单身，正在相亲中！,6,0,,0,,,,0,,,-1,-1,,1,0,396,0,94260,629083
803,3493284850699037,でるたや_DELUTAYA,女,,32835,3,3,预计12月内恢复B限,4,0,,0,,,,0,,,-1,-1,,2,1,14,0,32835,77051
804,671655664,寻找雪流星的笛亚,女,,253373,851,851,合作联系VX:swgppgs02  ,6,0,,60,有爱萌新,普通勋章,当前持有粉丝勋章最高等级>=5级,1,bilibili 知名动漫UP主,,0,0,bilibili 知名动漫UP主,2,1,227,0,253373,4180730
805,249448995,龍_晨,男,,433753,139,139,商务合作VX：hyqiuqiu19（非本人） 聊天群：Q233932492  我的造梦西游已全部完结,6,0,,3,白银殿堂,高级勋章,单个自制视频总播放数>=10万,1,bilibili 知名游戏UP主,,0,0,bilibili 知名游戏UP主,2,1,167,0,433753,3243315
806,3493297743988887,HACONECT,保密,,21953,4,4,haconect是日本的VTuber事务所。如果有什么疑问请于官方私信进行咨询。,3,0,,0,,,,0,,,-1,-1,,0,0,2,0,21953,62043
807,1688563568,插画家斋藤直葵,保密,,1076616,9,9,日本插画家、漫画家。参与/代表作：《宝可梦卡牌》《赛马娘》《刃牙豪仔》等。商务加V：270003641（注明来意）,6,0,,0,,,,2,插画家斋藤直葵官方账号,,0,0,插画家斋藤直葵官方账号,0,0,216,0,1076616,3610311
808,1437599419,一颗鲜葱__,男,,466970,82,82,合作y111kxc备注来意 微博:@一颗鲜葱葱,6,0,,1,黄金殿堂,稀有勋章,单个自制视频总播放数>=100万,1,bilibili 知名搞笑UP主,,0,0,bilibili 知名搞笑UP主,2,1,154,0,466970,13099523
809,25142222,酒红Margaret,保密,,99820,1043,1043,低情商鸽子up主 虚的一批企鹅群： 667631506 欢迎来玩耍 商务合作加企鹅：1352361465,6,0,,8,知名偶像,稀有勋章,所有自制视频总播放数>=100万,0,,,-1,-1,,2,1,474,0,99820,1272832
810,2744131,塞尼maru,保密,,337,457,457,努力画画。微博/米画师ID：塞尼maru。约稿私信或米画师邀请,6,0,,0,,,,0,,,-1,-1,,1,0,19,0,337,1077
811,400631146,枫干子豪,男,,52655,193,193,"粉丝群:893463011
有点色色的群:151985873(已满但私信我可以给你扩列）
你们可以叫我枫子
因为上学，所以更新速度不定
",6,0,,1,黄金殿堂,稀有勋章,单个自制视频总播放数>=100万,0,,,-1,-1,,1,0,87,0,52655,488428
812,312766141,恩仔adorable,男,,82623,890,890,"认真做好每一个作品。
梦想，生活，健康，究竟该选择哪个呢？
找到了目标，就去努力实现它吧！！
如果喜欢这些视频，不妨点一个关注吧！",6,6053,星尘,4,青铜殿堂,普通勋章,单个自制视频总播放数>=1万,0,,,-1,-1,,2,1,109,0,82623,878379
813,237844904,不知所措的周余,男,,708251,212,212,"商务vx:superling123
余子正在爆肝～
粉丝群：782733937   577397344 
（视频推送群）:952708328",6,460,异常生物,1,黄金殿堂,稀有勋章,单个自制视频总播放数>=100万,1,bilibili 知名UP主,,0,0,bilibili 知名UP主,2,1,226,0,708251,7439191
814,1517060220,局长きょくちょ,保密,,792381,18,18,大家好~我是漫画家局长！twitter：@kyockcho,6,0,,0,,,,0,,,-1,-1,,1,0,54,0,792381,8576496
